V1,HLV1,VO1,V2,HLV2,VO2,V3,HLV3,VO3,V4,HLV4,VO4,V5,HLV5,VO5,V6,HLV6,VO6,V7,HLV7,VO7,V8,HLV8,VO8,V9,HLV9,VO9,V10,HLV10,VO10,V11,HLV11,VO11,V12,HLV12,VO12,UP?
0.38,8.93,1317285.01,2.11,6.61,998050.11,8.49,14.93,2278852.56,0.85,13.96,2219137.62,-19.30,27.99,2254164.80,10.85,22.21,2020593.22,0.08,6.40,1009545.08,12.89,14.66,1510879.54,-5.34,14.01,1885441.31,3.67,10.76,1682923.66,-9.33,13.83,2009772.08,7.33,11.73,1365269.72,TRUE
2.11,6.61,998050.11,8.49,14.93,2278852.56,0.85,13.96,2219137.62,-19.30,27.99,2254164.80,10.85,22.21,2020593.22,0.08,6.40,1009545.08,12.89,14.66,1510879.54,-5.34,14.01,1885441.31,3.67,10.76,1682923.66,-9.33,13.83,2009772.08,7.33,11.73,1365269.72,3.77,11.79,2253963.19,FALSE
8.49,14.93,2278852.56,0.85,13.96,2219137.62,-19.30,27.99,2254164.80,10.85,22.21,2020593.22,0.08,6.40,1009545.08,12.89,14.66,1510879.54,-5.34,14.01,1885441.31,3.67,10.76,1682923.66,-9.33,13.83,2009772.08,7.33,11.73,1365269.72,3.77,11.79,2253963.19,-0.11,6.00,1040042.24,FALSE
0.85,13.96,2219137.62,-19.30,27.99,2254164.80,10.85,22.21,2020593.22,0.08,6.40,1009545.08,12.89,14.66,1510879.54,-5.34,14.01,1885441.31,3.67,10.76,1682923.66,-9.33,13.83,2009772.08,7.33,11.73,1365269.72,3.77,11.79,2253963.19,-0.11,6.00,1040042.24,-4.75,7.78,958704.86,TRUE
-19.30,27.99,2254164.80,10.85,22.21,2020593.22,0.08,6.40,1009545.08,12.89,14.66,1510879.54,-5.34,14.01,1885441.31,3.67,10.76,1682923.66,-9.33,13.83,2009772.08,7.33,11.73,1365269.72,3.77,11.79,2253963.19,-0.11,6.00,1040042.24,-4.75,7.78,958704.86,4.70,8.50,1096397.92,TRUE
10.85,22.21,2020593.22,0.08,6.40,1009545.08,12.89,14.66,1510879.54,-5.34,14.01,1885441.31,3.67,10.76,1682923.66,-9.33,13.83,2009772.08,7.33,11.73,1365269.72,3.77,11.79,2253963.19,-0.11,6.00,1040042.24,-4.75,7.78,958704.86,4.70,8.50,1096397.92,10.03,13.79,1944228.00,TRUE
0.08,6.40,1009545.08,12.89,14.66,1510879.54,-5.34,14.01,1885441.31,3.67,10.76,1682923.66,-9.33,13.83,2009772.08,7.33,11.73,1365269.72,3.77,11.79,2253963.19,-0.11,6.00,1040042.24,-4.75,7.78,958704.86,4.70,8.50,1096397.92,10.03,13.79,1944228.00,10.09,10.67,1535869.89,FALSE
12.89,14.66,1510879.54,-5.34,14.01,1885441.31,3.67,10.76,1682923.66,-9.33,13.83,2009772.08,7.33,11.73,1365269.72,3.77,11.79,2253963.19,-0.11,6.00,1040042.24,-4.75,7.78,958704.86,4.70,8.50,1096397.92,10.03,13.79,1944228.00,10.09,10.67,1535869.89,-4.14,9.06,1646502.33,TRUE
-5.34,14.01,1885441.31,3.67,10.76,1682923.66,-9.33,13.83,2009772.08,7.33,11.73,1365269.72,3.77,11.79,2253963.19,-0.11,6.00,1040042.24,-4.75,7.78,958704.86,4.70,8.50,1096397.92,10.03,13.79,1944228.00,10.09,10.67,1535869.89,-4.14,9.06,1646502.33,7.75,10.65,1194123.30,FALSE
3.67,10.76,1682923.66,-9.33,13.83,2009772.08,7.33,11.73,1365269.72,3.77,11.79,2253963.19,-0.11,6.00,1040042.24,-4.75,7.78,958704.86,4.70,8.50,1096397.92,10.03,13.79,1944228.00,10.09,10.67,1535869.89,-4.14,9.06,1646502.33,7.75,10.65,1194123.30,-2.48,6.13,1149808.33,FALSE
-9.33,13.83,2009772.08,7.33,11.73,1365269.72,3.77,11.79,2253963.19,-0.11,6.00,1040042.24,-4.75,7.78,958704.86,4.70,8.50,1096397.92,10.03,13.79,1944228.00,10.09,10.67,1535869.89,-4.14,9.06,1646502.33,7.75,10.65,1194123.30,-2.48,6.13,1149808.33,-3.86,13.59,1281734.87,TRUE
7.33,11.73,1365269.72,3.77,11.79,2253963.19,-0.11,6.00,1040042.24,-4.75,7.78,958704.86,4.70,8.50,1096397.92,10.03,13.79,1944228.00,10.09,10.67,1535869.89,-4.14,9.06,1646502.33,7.75,10.65,1194123.30,-2.48,6.13,1149808.33,-3.86,13.59,1281734.87,8.61,13.54,1339777.10,TRUE
3.77,11.79,2253963.19,-0.11,6.00,1040042.24,-4.75,7.78,958704.86,4.70,8.50,1096397.92,10.03,13.79,1944228.00,10.09,10.67,1535869.89,-4.14,9.06,1646502.33,7.75,10.65,1194123.30,-2.48,6.13,1149808.33,-3.86,13.59,1281734.87,8.61,13.54,1339777.10,1.11,6.64,1185071.90,FALSE
-0.11,6.00,1040042.24,-4.75,7.78,958704.86,4.70,8.50,1096397.92,10.03,13.79,1944228.00,10.09,10.67,1535869.89,-4.14,9.06,1646502.33,7.75,10.65,1194123.30,-2.48,6.13,1149808.33,-3.86,13.59,1281734.87,8.61,13.54,1339777.10,1.11,6.64,1185071.90,-1.60,9.40,1219932.25,TRUE
-4.75,7.78,958704.86,4.70,8.50,1096397.92,10.03,13.79,1944228.00,10.09,10.67,1535869.89,-4.14,9.06,1646502.33,7.75,10.65,1194123.30,-2.48,6.13,1149808.33,-3.86,13.59,1281734.87,8.61,13.54,1339777.10,1.11,6.64,1185071.90,-1.60,9.40,1219932.25,2.58,6.78,735079.83,TRUE
4.70,8.50,1096397.92,10.03,13.79,1944228.00,10.09,10.67,1535869.89,-4.14,9.06,1646502.33,7.75,10.65,1194123.30,-2.48,6.13,1149808.33,-3.86,13.59,1281734.87,8.61,13.54,1339777.10,1.11,6.64,1185071.90,-1.60,9.40,1219932.25,2.58,6.78,735079.83,3.05,7.18,909600.21,FALSE
10.03,13.79,1944228.00,10.09,10.67,1535869.89,-4.14,9.06,1646502.33,7.75,10.65,1194123.30,-2.48,6.13,1149808.33,-3.86,13.59,1281734.87,8.61,13.54,1339777.10,1.11,6.64,1185071.90,-1.60,9.40,1219932.25,2.58,6.78,735079.83,3.05,7.18,909600.21,-1.37,6.05,767589.07,FALSE
10.09,10.67,1535869.89,-4.14,9.06,1646502.33,7.75,10.65,1194123.30,-2.48,6.13,1149808.33,-3.86,13.59,1281734.87,8.61,13.54,1339777.10,1.11,6.64,1185071.90,-1.60,9.40,1219932.25,2.58,6.78,735079.83,3.05,7.18,909600.21,-1.37,6.05,767589.07,-0.82,3.69,675261.78,FALSE
-4.14,9.06,1646502.33,7.75,10.65,1194123.30,-2.48,6.13,1149808.33,-3.86,13.59,1281734.87,8.61,13.54,1339777.10,1.11,6.64,1185071.90,-1.60,9.40,1219932.25,2.58,6.78,735079.83,3.05,7.18,909600.21,-1.37,6.05,767589.07,-0.82,3.69,675261.78,-1.15,10.87,1053474.58,TRUE
7.75,10.65,1194123.30,-2.48,6.13,1149808.33,-3.86,13.59,1281734.87,8.61,13.54,1339777.10,1.11,6.64,1185071.90,-1.60,9.40,1219932.25,2.58,6.78,735079.83,3.05,7.18,909600.21,-1.37,6.05,767589.07,-0.82,3.69,675261.78,-1.15,10.87,1053474.58,0.15,5.99,817493.48,TRUE
-2.48,6.13,1149808.33,-3.86,13.59,1281734.87,8.61,13.54,1339777.10,1.11,6.64,1185071.90,-1.60,9.40,1219932.25,2.58,6.78,735079.83,3.05,7.18,909600.21,-1.37,6.05,767589.07,-0.82,3.69,675261.78,-1.15,10.87,1053474.58,0.15,5.99,817493.48,3.81,7.04,795711.63,TRUE
-3.86,13.59,1281734.87,8.61,13.54,1339777.10,1.11,6.64,1185071.90,-1.60,9.40,1219932.25,2.58,6.78,735079.83,3.05,7.18,909600.21,-1.37,6.05,767589.07,-0.82,3.69,675261.78,-1.15,10.87,1053474.58,0.15,5.99,817493.48,3.81,7.04,795711.63,4.86,5.45,937227.10,TRUE
8.61,13.54,1339777.10,1.11,6.64,1185071.90,-1.60,9.40,1219932.25,2.58,6.78,735079.83,3.05,7.18,909600.21,-1.37,6.05,767589.07,-0.82,3.69,675261.78,-1.15,10.87,1053474.58,0.15,5.99,817493.48,3.81,7.04,795711.63,4.86,5.45,937227.10,0.83,4.33,793404.41,FALSE
1.11,6.64,1185071.90,-1.60,9.40,1219932.25,2.58,6.78,735079.83,3.05,7.18,909600.21,-1.37,6.05,767589.07,-0.82,3.69,675261.78,-1.15,10.87,1053474.58,0.15,5.99,817493.48,3.81,7.04,795711.63,4.86,5.45,937227.10,0.83,4.33,793404.41,-2.17,13.27,1261315.81,TRUE
-1.60,9.40,1219932.25,2.58,6.78,735079.83,3.05,7.18,909600.21,-1.37,6.05,767589.07,-0.82,3.69,675261.78,-1.15,10.87,1053474.58,0.15,5.99,817493.48,3.81,7.04,795711.63,4.86,5.45,937227.10,0.83,4.33,793404.41,-2.17,13.27,1261315.81,1.08,4.95,756568.20,FALSE
2.58,6.78,735079.83,3.05,7.18,909600.21,-1.37,6.05,767589.07,-0.82,3.69,675261.78,-1.15,10.87,1053474.58,0.15,5.99,817493.48,3.81,7.04,795711.63,4.86,5.45,937227.10,0.83,4.33,793404.41,-2.17,13.27,1261315.81,1.08,4.95,756568.20,-8.07,24.84,1807244.98,FALSE
3.05,7.18,909600.21,-1.37,6.05,767589.07,-0.82,3.69,675261.78,-1.15,10.87,1053474.58,0.15,5.99,817493.48,3.81,7.04,795711.63,4.86,5.45,937227.10,0.83,4.33,793404.41,-2.17,13.27,1261315.81,1.08,4.95,756568.20,-8.07,24.84,1807244.98,-11.23,31.54,2547837.82,TRUE
-1.37,6.05,767589.07,-0.82,3.69,675261.78,-1.15,10.87,1053474.58,0.15,5.99,817493.48,3.81,7.04,795711.63,4.86,5.45,937227.10,0.83,4.33,793404.41,-2.17,13.27,1261315.81,1.08,4.95,756568.20,-8.07,24.84,1807244.98,-11.23,31.54,2547837.82,2.89,14.16,1384388.82,FALSE
-0.82,3.69,675261.78,-1.15,10.87,1053474.58,0.15,5.99,817493.48,3.81,7.04,795711.63,4.86,5.45,937227.10,0.83,4.33,793404.41,-2.17,13.27,1261315.81,1.08,4.95,756568.20,-8.07,24.84,1807244.98,-11.23,31.54,2547837.82,2.89,14.16,1384388.82,-8.71,14.56,1032670.79,FALSE
-1.15,10.87,1053474.58,0.15,5.99,817493.48,3.81,7.04,795711.63,4.86,5.45,937227.10,0.83,4.33,793404.41,-2.17,13.27,1261315.81,1.08,4.95,756568.20,-8.07,24.84,1807244.98,-11.23,31.54,2547837.82,2.89,14.16,1384388.82,-8.71,14.56,1032670.79,-2.53,11.59,1355973.29,TRUE
0.15,5.99,817493.48,3.81,7.04,795711.63,4.86,5.45,937227.10,0.83,4.33,793404.41,-2.17,13.27,1261315.81,1.08,4.95,756568.20,-8.07,24.84,1807244.98,-11.23,31.54,2547837.82,2.89,14.16,1384388.82,-8.71,14.56,1032670.79,-2.53,11.59,1355973.29,0.94,7.30,927423.05,FALSE
3.81,7.04,795711.63,4.86,5.45,937227.10,0.83,4.33,793404.41,-2.17,13.27,1261315.81,1.08,4.95,756568.20,-8.07,24.84,1807244.98,-11.23,31.54,2547837.82,2.89,14.16,1384388.82,-8.71,14.56,1032670.79,-2.53,11.59,1355973.29,0.94,7.30,927423.05,-2.68,13.58,1410207.56,TRUE
4.86,5.45,937227.10,0.83,4.33,793404.41,-2.17,13.27,1261315.81,1.08,4.95,756568.20,-8.07,24.84,1807244.98,-11.23,31.54,2547837.82,2.89,14.16,1384388.82,-8.71,14.56,1032670.79,-2.53,11.59,1355973.29,0.94,7.30,927423.05,-2.68,13.58,1410207.56,10.66,11.50,1094695.18,FALSE
0.83,4.33,793404.41,-2.17,13.27,1261315.81,1.08,4.95,756568.20,-8.07,24.84,1807244.98,-11.23,31.54,2547837.82,2.89,14.16,1384388.82,-8.71,14.56,1032670.79,-2.53,11.59,1355973.29,0.94,7.30,927423.05,-2.68,13.58,1410207.56,10.66,11.50,1094695.18,-5.30,10.13,1061142.39,TRUE
-2.17,13.27,1261315.81,1.08,4.95,756568.20,-8.07,24.84,1807244.98,-11.23,31.54,2547837.82,2.89,14.16,1384388.82,-8.71,14.56,1032670.79,-2.53,11.59,1355973.29,0.94,7.30,927423.05,-2.68,13.58,1410207.56,10.66,11.50,1094695.18,-5.30,10.13,1061142.39,5.44,12.30,1054846.31,FALSE
1.08,4.95,756568.20,-8.07,24.84,1807244.98,-11.23,31.54,2547837.82,2.89,14.16,1384388.82,-8.71,14.56,1032670.79,-2.53,11.59,1355973.29,0.94,7.30,927423.05,-2.68,13.58,1410207.56,10.66,11.50,1094695.18,-5.30,10.13,1061142.39,5.44,12.30,1054846.31,-1.81,7.87,946365.67,FALSE
-8.07,24.84,1807244.98,-11.23,31.54,2547837.82,2.89,14.16,1384388.82,-8.71,14.56,1032670.79,-2.53,11.59,1355973.29,0.94,7.30,927423.05,-2.68,13.58,1410207.56,10.66,11.50,1094695.18,-5.30,10.13,1061142.39,5.44,12.30,1054846.31,-1.81,7.87,946365.67,-0.71,7.44,910786.29,TRUE
-11.23,31.54,2547837.82,2.89,14.16,1384388.82,-8.71,14.56,1032670.79,-2.53,11.59,1355973.29,0.94,7.30,927423.05,-2.68,13.58,1410207.56,10.66,11.50,1094695.18,-5.30,10.13,1061142.39,5.44,12.30,1054846.31,-1.81,7.87,946365.67,-0.71,7.44,910786.29,8.00,10.48,1013300.94,TRUE
2.89,14.16,1384388.82,-8.71,14.56,1032670.79,-2.53,11.59,1355973.29,0.94,7.30,927423.05,-2.68,13.58,1410207.56,10.66,11.50,1094695.18,-5.30,10.13,1061142.39,5.44,12.30,1054846.31,-1.81,7.87,946365.67,-0.71,7.44,910786.29,8.00,10.48,1013300.94,4.57,6.37,848470.78,TRUE
-8.71,14.56,1032670.79,-2.53,11.59,1355973.29,0.94,7.30,927423.05,-2.68,13.58,1410207.56,10.66,11.50,1094695.18,-5.30,10.13,1061142.39,5.44,12.30,1054846.31,-1.81,7.87,946365.67,-0.71,7.44,910786.29,8.00,10.48,1013300.94,4.57,6.37,848470.78,6.18,10.73,1149711.40,TRUE
-2.53,11.59,1355973.29,0.94,7.30,927423.05,-2.68,13.58,1410207.56,10.66,11.50,1094695.18,-5.30,10.13,1061142.39,5.44,12.30,1054846.31,-1.81,7.87,946365.67,-0.71,7.44,910786.29,8.00,10.48,1013300.94,4.57,6.37,848470.78,6.18,10.73,1149711.40,2.03,4.04,857229.48,FALSE
0.94,7.30,927423.05,-2.68,13.58,1410207.56,10.66,11.50,1094695.18,-5.30,10.13,1061142.39,5.44,12.30,1054846.31,-1.81,7.87,946365.67,-0.71,7.44,910786.29,8.00,10.48,1013300.94,4.57,6.37,848470.78,6.18,10.73,1149711.40,2.03,4.04,857229.48,-4.03,6.87,937230.63,TRUE
-2.68,13.58,1410207.56,10.66,11.50,1094695.18,-5.30,10.13,1061142.39,5.44,12.30,1054846.31,-1.81,7.87,946365.67,-0.71,7.44,910786.29,8.00,10.48,1013300.94,4.57,6.37,848470.78,6.18,10.73,1149711.40,2.03,4.04,857229.48,-4.03,6.87,937230.63,1.70,7.06,909011.50,FALSE
10.66,11.50,1094695.18,-5.30,10.13,1061142.39,5.44,12.30,1054846.31,-1.81,7.87,946365.67,-0.71,7.44,910786.29,8.00,10.48,1013300.94,4.57,6.37,848470.78,6.18,10.73,1149711.40,2.03,4.04,857229.48,-4.03,6.87,937230.63,1.70,7.06,909011.50,-3.27,7.10,869564.64,TRUE
-5.30,10.13,1061142.39,5.44,12.30,1054846.31,-1.81,7.87,946365.67,-0.71,7.44,910786.29,8.00,10.48,1013300.94,4.57,6.37,848470.78,6.18,10.73,1149711.40,2.03,4.04,857229.48,-4.03,6.87,937230.63,1.70,7.06,909011.50,-3.27,7.10,869564.64,8.85,12.53,926283.23,FALSE
5.44,12.30,1054846.31,-1.81,7.87,946365.67,-0.71,7.44,910786.29,8.00,10.48,1013300.94,4.57,6.37,848470.78,6.18,10.73,1149711.40,2.03,4.04,857229.48,-4.03,6.87,937230.63,1.70,7.06,909011.50,-3.27,7.10,869564.64,8.85,12.53,926283.23,-3.86,5.29,637963.64,FALSE
-1.81,7.87,946365.67,-0.71,7.44,910786.29,8.00,10.48,1013300.94,4.57,6.37,848470.78,6.18,10.73,1149711.40,2.03,4.04,857229.48,-4.03,6.87,937230.63,1.70,7.06,909011.50,-3.27,7.10,869564.64,8.85,12.53,926283.23,-3.86,5.29,637963.64,-2.96,9.35,1025326.80,TRUE
-0.71,7.44,910786.29,8.00,10.48,1013300.94,4.57,6.37,848470.78,6.18,10.73,1149711.40,2.03,4.04,857229.48,-4.03,6.87,937230.63,1.70,7.06,909011.50,-3.27,7.10,869564.64,8.85,12.53,926283.23,-3.86,5.29,637963.64,-2.96,9.35,1025326.80,0.62,6.30,764993.40,TRUE
8.00,10.48,1013300.94,4.57,6.37,848470.78,6.18,10.73,1149711.40,2.03,4.04,857229.48,-4.03,6.87,937230.63,1.70,7.06,909011.50,-3.27,7.10,869564.64,8.85,12.53,926283.23,-3.86,5.29,637963.64,-2.96,9.35,1025326.80,0.62,6.30,764993.40,1.03,5.61,658349.45,FALSE
4.57,6.37,848470.78,6.18,10.73,1149711.40,2.03,4.04,857229.48,-4.03,6.87,937230.63,1.70,7.06,909011.50,-3.27,7.10,869564.64,8.85,12.53,926283.23,-3.86,5.29,637963.64,-2.96,9.35,1025326.80,0.62,6.30,764993.40,1.03,5.61,658349.45,-2.60,5.17,603721.61,TRUE
6.18,10.73,1149711.40,2.03,4.04,857229.48,-4.03,6.87,937230.63,1.70,7.06,909011.50,-3.27,7.10,869564.64,8.85,12.53,926283.23,-3.86,5.29,637963.64,-2.96,9.35,1025326.80,0.62,6.30,764993.40,1.03,5.61,658349.45,-2.60,5.17,603721.61,1.87,6.18,500258.43,FALSE
2.03,4.04,857229.48,-4.03,6.87,937230.63,1.70,7.06,909011.50,-3.27,7.10,869564.64,8.85,12.53,926283.23,-3.86,5.29,637963.64,-2.96,9.35,1025326.80,0.62,6.30,764993.40,1.03,5.61,658349.45,-2.60,5.17,603721.61,1.87,6.18,500258.43,-0.16,3.77,451556.11,FALSE
-4.03,6.87,937230.63,1.70,7.06,909011.50,-3.27,7.10,869564.64,8.85,12.53,926283.23,-3.86,5.29,637963.64,-2.96,9.35,1025326.80,0.62,6.30,764993.40,1.03,5.61,658349.45,-2.60,5.17,603721.61,1.87,6.18,500258.43,-0.16,3.77,451556.11,-1.31,4.02,465953.99,FALSE
1.70,7.06,909011.50,-3.27,7.10,869564.64,8.85,12.53,926283.23,-3.86,5.29,637963.64,-2.96,9.35,1025326.80,0.62,6.30,764993.40,1.03,5.61,658349.45,-2.60,5.17,603721.61,1.87,6.18,500258.43,-0.16,3.77,451556.11,-1.31,4.02,465953.99,-5.73,9.21,582727.49,FALSE
-3.27,7.10,869564.64,8.85,12.53,926283.23,-3.86,5.29,637963.64,-2.96,9.35,1025326.80,0.62,6.30,764993.40,1.03,5.61,658349.45,-2.60,5.17,603721.61,1.87,6.18,500258.43,-0.16,3.77,451556.11,-1.31,4.02,465953.99,-5.73,9.21,582727.49,-0.78,4.31,577214.00,FALSE
8.85,12.53,926283.23,-3.86,5.29,637963.64,-2.96,9.35,1025326.80,0.62,6.30,764993.40,1.03,5.61,658349.45,-2.60,5.17,603721.61,1.87,6.18,500258.43,-0.16,3.77,451556.11,-1.31,4.02,465953.99,-5.73,9.21,582727.49,-0.78,4.31,577214.00,-5.18,13.27,753834.52,TRUE
-3.86,5.29,637963.64,-2.96,9.35,1025326.80,0.62,6.30,764993.40,1.03,5.61,658349.45,-2.60,5.17,603721.61,1.87,6.18,500258.43,-0.16,3.77,451556.11,-1.31,4.02,465953.99,-5.73,9.21,582727.49,-0.78,4.31,577214.00,-5.18,13.27,753834.52,0.24,4.69,701697.00,TRUE
-2.96,9.35,1025326.80,0.62,6.30,764993.40,1.03,5.61,658349.45,-2.60,5.17,603721.61,1.87,6.18,500258.43,-0.16,3.77,451556.11,-1.31,4.02,465953.99,-5.73,9.21,582727.49,-0.78,4.31,577214.00,-5.18,13.27,753834.52,0.24,4.69,701697.00,7.13,7.20,515470.93,TRUE
0.62,6.30,764993.40,1.03,5.61,658349.45,-2.60,5.17,603721.61,1.87,6.18,500258.43,-0.16,3.77,451556.11,-1.31,4.02,465953.99,-5.73,9.21,582727.49,-0.78,4.31,577214.00,-5.18,13.27,753834.52,0.24,4.69,701697.00,7.13,7.20,515470.93,0.81,3.98,443845.50,FALSE
1.03,5.61,658349.45,-2.60,5.17,603721.61,1.87,6.18,500258.43,-0.16,3.77,451556.11,-1.31,4.02,465953.99,-5.73,9.21,582727.49,-0.78,4.31,577214.00,-5.18,13.27,753834.52,0.24,4.69,701697.00,7.13,7.20,515470.93,0.81,3.98,443845.50,-1.49,3.87,348895.51,TRUE
-2.60,5.17,603721.61,1.87,6.18,500258.43,-0.16,3.77,451556.11,-1.31,4.02,465953.99,-5.73,9.21,582727.49,-0.78,4.31,577214.00,-5.18,13.27,753834.52,0.24,4.69,701697.00,7.13,7.20,515470.93,0.81,3.98,443845.50,-1.49,3.87,348895.51,7.68,9.72,647724.46,TRUE
1.87,6.18,500258.43,-0.16,3.77,451556.11,-1.31,4.02,465953.99,-5.73,9.21,582727.49,-0.78,4.31,577214.00,-5.18,13.27,753834.52,0.24,4.69,701697.00,7.13,7.20,515470.93,0.81,3.98,443845.50,-1.49,3.87,348895.51,7.68,9.72,647724.46,1.30,4.08,568842.01,TRUE
-0.16,3.77,451556.11,-1.31,4.02,465953.99,-5.73,9.21,582727.49,-0.78,4.31,577214.00,-5.18,13.27,753834.52,0.24,4.69,701697.00,7.13,7.20,515470.93,0.81,3.98,443845.50,-1.49,3.87,348895.51,7.68,9.72,647724.46,1.30,4.08,568842.01,4.29,10.13,746995.86,TRUE
-1.31,4.02,465953.99,-5.73,9.21,582727.49,-0.78,4.31,577214.00,-5.18,13.27,753834.52,0.24,4.69,701697.00,7.13,7.20,515470.93,0.81,3.98,443845.50,-1.49,3.87,348895.51,7.68,9.72,647724.46,1.30,4.08,568842.01,4.29,10.13,746995.86,2.54,5.29,741585.07,TRUE
-5.73,9.21,582727.49,-0.78,4.31,577214.00,-5.18,13.27,753834.52,0.24,4.69,701697.00,7.13,7.20,515470.93,0.81,3.98,443845.50,-1.49,3.87,348895.51,7.68,9.72,647724.46,1.30,4.08,568842.01,4.29,10.13,746995.86,2.54,5.29,741585.07,8.42,10.14,846197.93,FALSE
-0.78,4.31,577214.00,-5.18,13.27,753834.52,0.24,4.69,701697.00,7.13,7.20,515470.93,0.81,3.98,443845.50,-1.49,3.87,348895.51,7.68,9.72,647724.46,1.30,4.08,568842.01,4.29,10.13,746995.86,2.54,5.29,741585.07,8.42,10.14,846197.93,-5.87,7.10,770176.32,TRUE
-5.18,13.27,753834.52,0.24,4.69,701697.00,7.13,7.20,515470.93,0.81,3.98,443845.50,-1.49,3.87,348895.51,7.68,9.72,647724.46,1.30,4.08,568842.01,4.29,10.13,746995.86,2.54,5.29,741585.07,8.42,10.14,846197.93,-5.87,7.10,770176.32,3.34,5.90,514345.77,TRUE
0.24,4.69,701697.00,7.13,7.20,515470.93,0.81,3.98,443845.50,-1.49,3.87,348895.51,7.68,9.72,647724.46,1.30,4.08,568842.01,4.29,10.13,746995.86,2.54,5.29,741585.07,8.42,10.14,846197.93,-5.87,7.10,770176.32,3.34,5.90,514345.77,1.53,6.42,684923.61,TRUE
7.13,7.20,515470.93,0.81,3.98,443845.50,-1.49,3.87,348895.51,7.68,9.72,647724.46,1.30,4.08,568842.01,4.29,10.13,746995.86,2.54,5.29,741585.07,8.42,10.14,846197.93,-5.87,7.10,770176.32,3.34,5.90,514345.77,1.53,6.42,684923.61,0.23,5.20,673386.06,FALSE
0.81,3.98,443845.50,-1.49,3.87,348895.51,7.68,9.72,647724.46,1.30,4.08,568842.01,4.29,10.13,746995.86,2.54,5.29,741585.07,8.42,10.14,846197.93,-5.87,7.10,770176.32,3.34,5.90,514345.77,1.53,6.42,684923.61,0.23,5.20,673386.06,-7.04,10.31,892984.90,TRUE
-1.49,3.87,348895.51,7.68,9.72,647724.46,1.30,4.08,568842.01,4.29,10.13,746995.86,2.54,5.29,741585.07,8.42,10.14,846197.93,-5.87,7.10,770176.32,3.34,5.90,514345.77,1.53,6.42,684923.61,0.23,5.20,673386.06,-7.04,10.31,892984.90,5.96,7.05,501356.00,FALSE
7.68,9.72,647724.46,1.30,4.08,568842.01,4.29,10.13,746995.86,2.54,5.29,741585.07,8.42,10.14,846197.93,-5.87,7.10,770176.32,3.34,5.90,514345.77,1.53,6.42,684923.61,0.23,5.20,673386.06,-7.04,10.31,892984.90,5.96,7.05,501356.00,-0.65,2.56,426387.44,TRUE
1.30,4.08,568842.01,4.29,10.13,746995.86,2.54,5.29,741585.07,8.42,10.14,846197.93,-5.87,7.10,770176.32,3.34,5.90,514345.77,1.53,6.42,684923.61,0.23,5.20,673386.06,-7.04,10.31,892984.90,5.96,7.05,501356.00,-0.65,2.56,426387.44,3.21,6.90,655458.21,TRUE
4.29,10.13,746995.86,2.54,5.29,741585.07,8.42,10.14,846197.93,-5.87,7.10,770176.32,3.34,5.90,514345.77,1.53,6.42,684923.61,0.23,5.20,673386.06,-7.04,10.31,892984.90,5.96,7.05,501356.00,-0.65,2.56,426387.44,3.21,6.90,655458.21,0.84,2.44,392265.51,FALSE
2.54,5.29,741585.07,8.42,10.14,846197.93,-5.87,7.10,770176.32,3.34,5.90,514345.77,1.53,6.42,684923.61,0.23,5.20,673386.06,-7.04,10.31,892984.90,5.96,7.05,501356.00,-0.65,2.56,426387.44,3.21,6.90,655458.21,0.84,2.44,392265.51,-0.64,4.83,579093.36,TRUE
8.42,10.14,846197.93,-5.87,7.10,770176.32,3.34,5.90,514345.77,1.53,6.42,684923.61,0.23,5.20,673386.06,-7.04,10.31,892984.90,5.96,7.05,501356.00,-0.65,2.56,426387.44,3.21,6.90,655458.21,0.84,2.44,392265.51,-0.64,4.83,579093.36,7.55,8.54,782608.62,TRUE
-5.87,7.10,770176.32,3.34,5.90,514345.77,1.53,6.42,684923.61,0.23,5.20,673386.06,-7.04,10.31,892984.90,5.96,7.05,501356.00,-0.65,2.56,426387.44,3.21,6.90,655458.21,0.84,2.44,392265.51,-0.64,4.83,579093.36,7.55,8.54,782608.62,5.80,7.27,972931.61,TRUE
3.34,5.90,514345.77,1.53,6.42,684923.61,0.23,5.20,673386.06,-7.04,10.31,892984.90,5.96,7.05,501356.00,-0.65,2.56,426387.44,3.21,6.90,655458.21,0.84,2.44,392265.51,-0.64,4.83,579093.36,7.55,8.54,782608.62,5.80,7.27,972931.61,3.35,5.98,681950.97,FALSE
1.53,6.42,684923.61,0.23,5.20,673386.06,-7.04,10.31,892984.90,5.96,7.05,501356.00,-0.65,2.56,426387.44,3.21,6.90,655458.21,0.84,2.44,392265.51,-0.64,4.83,579093.36,7.55,8.54,782608.62,5.80,7.27,972931.61,3.35,5.98,681950.97,-3.63,10.80,999163.75,FALSE
0.23,5.20,673386.06,-7.04,10.31,892984.90,5.96,7.05,501356.00,-0.65,2.56,426387.44,3.21,6.90,655458.21,0.84,2.44,392265.51,-0.64,4.83,579093.36,7.55,8.54,782608.62,5.80,7.27,972931.61,3.35,5.98,681950.97,-3.63,10.80,999163.75,-4.33,8.01,624232.26,FALSE
-7.04,10.31,892984.90,5.96,7.05,501356.00,-0.65,2.56,426387.44,3.21,6.90,655458.21,0.84,2.44,392265.51,-0.64,4.83,579093.36,7.55,8.54,782608.62,5.80,7.27,972931.61,3.35,5.98,681950.97,-3.63,10.80,999163.75,-4.33,8.01,624232.26,-3.54,20.20,1475383.69,FALSE
